word
"night 's escapade takes disturbing turn two teen girls , learn disconnected desensitized social media made . "
"rapid spread unknown infection left entire city ungovernable chaos , one survivor remains alive isolation . story . "
teenage boy possible self-harm behavior allowed use school auditorium alone record video strange events threats gain control mind destiny . 
"offbeat romantic comedy woman n't believe true love exists , young man falls . "
aliens help feisty old new york couple battle ruthless land developer 's evict . 
"harry sears manages california dolls , female wrestling tag team tour america , hoping chance winning big time . harry 's also romantically involved one . ... see full summaryâ â » "
"grandpa grandma kapoor live wealthy life-style widower son , kailashnath daughter ashi marriage-able age . kailashnath arranges daughter 's marriage ... see full summaryâ â » "
"young woman inherits old hotel louisiana , following series supernatural `` accidents '' , learns building built one entrances hell . "
television reporter cameraman follow emergency workers dark apartment building quickly locked inside something terrifying . 
"teenager 's friends die accident , finds running allows remember perfectly . running , however , also brings notoriety . caught keeping past alive making new memories present . "
"crisis suddenly engulfs elementary school campus , determined art teacher tries everything save class . "
"getting car accident , woman held shelter man claims outside world affected widespread chemical attack . "
"based real-life case british serial killer john christie , happened neighbors tim beryl evans . "
"pretty , popular teenager ca n't go date ill-tempered older sister . "
"night high school reunion , group friends realize still n't quite grown ways . "
"prehistoric past , d'leh mammoth hunter bonds beautiful evolet . warriors horseback capture evolet tribesmen , d'leh must embark odyssey save true love . "
"set 1980s , teenager vermont moves new york city live father east village . "
extraordinary touching tale man alone nature . 
"follows decade-long odyssey big-wave pioneer garrett mcnamara , visiting small fishing village portugal , helped push sport beyond realm imagination . "
"based true events , spanish man multiple sclerosis tried finish iron-man competition despite told could make 100 meters . "
"1912 sonora , mexico , native revolutionary yaqui joe ( burt reynolds ) robs bank buy arms oppressed people , finds sought american lawman mexican army . "
"content film currently secret , due revealed title released 2115 . "
"100 % wolf centers freddy lupin , heir proud family line werewolves . positive 'll become fearsome werewolf ever , freddy shock first `` warfing '' goes awry , turning ferocious - poodle . "
several different deaths based true stories . 
"evil high-fashion designer plots steal dalmatian puppies order make extravagant fur coat , instead creates extravagant mess . "
"one 101 takes toll patch , n't feel unique . 's accidentally left behind moving day , meets idol , thunderbolt , enlists publicity campaign . "
"lucky , cadpig , rolly , spot series adventures around dearly farm . "
cruella devil gets prison goes puppies . 
"longest losing streak baseball history university determined disband , team misfits one afternoon fill stadium , sign top recruit planet , send coach bang . "
high school teacher travels back time prevent john f. kennedy 's assassination . 
"maria josã© ( salma hayek pinault ) irish husband run bar uptown manhattan . evening 9/11 heaving shell-shocked locals battle weary troops nypd , ... see full summaryâ â » "
jury holdout attempts prevent miscarriage justice forcing colleagues reconsider evidence . 
two sisters trapped fiberglass cover olympic sized public pool must brave cold survive harrowing night . 
bodies start pile drug-user nurse cousin try find replacement kidney organ trafficker . 
"haunted mysterious past , devoted high school football coach leads scrawny team orphans state championship great depression inspires broken nation along way . "
follows journey time traveler post-apocalyptic future appears present day mission locate eradicate source deadly plague nearly destroy human race . 
"pug , young boy growing combative west baltimore block , finds solace group illegal dirt bike riders known 12 o'clock boys . "
"wwii , squadron commander must fill shoes predecessor get performance rating snuff . struggles men , able develop pride squadron win men , cost . "
"12 strong tells story first special forces team deployed afghanistan 9/11 ; leadership new captain , team must work afghan warlord take taliban . "
"antebellum united states , solomon northup , free black man upstate new york , abducted sold slavery . "
"mountain climber becomes trapped boulder canyoneering alone near moab , utah resorts desperate measures order survive . "
"girl makes wish thirteenth birthday , wakes next day thirty-year-old woman . "
short blooper reel filming 13 going 30 . 
"attack u.s. compound libya , security team struggles make sense chaos . "
"follows teenager clay jensen , quest uncover story behind classmate crush , hannah , decision end life . "
bar mitzvah boy manhattan comes terms family 's move midwest . 
in-depth look prison system united states reveals nation 's history racial inequality . 
"family five rent beautiful house summer vacation , price seems good true . "
christopher columbus ' discovery americas effect indigenous people . 
"'' 15/love '' comedy-drama coming-of-age unique , high-pressure environment . series follows group young hopefuls internationally renowned cascadia tennis academy , ... see full summaryâ â » "
mike o'donnell ungrateful life turned . gets chance rewrite life tried save janitor near bridge jumped time vortex . 
"lives duggars , christian homeschooling family 19 children , family functions . "
teens rush turn age 18 turn around destruct lives 18 months . 
film follows adventurer jeff johnson retraces epic 1968 journey heroes yvon chouinard doug tompkins patagonia . 
soldiers trapped inside church last refugee . fight one could n't win . war one wanted lose . 
"young indian couple , wealthy backgrounds , find caught 1940 's indian revolutionary movement families thumb sadistic british general . "
"mystery theology , history , culture , politics led biblical mistranslation , man tried stop , impassioned academic crusade lgbtqia+ christian community driven discover truth . "
"sino-indian war , 126 indians defended strategic pass 3,000 enemy soldiers . battle dauntless courage , fought last bullet . "
musicians soundtracks shaped culture politics 1971 . 
"sarah tries start anew la , neighbours seem . "
comical exploits `` california bulls '' ( fictional professional football team ) organization 's players . 
two young women waitressing greasy spoon diner strike unlikely friendship hopes launching successful business - raise cash . 
former cop brian o'conner called upon bust dangerous criminal recruits help former childhood friend street racer chance redeem . 
"based infamous internet video , series shorts follows adventures cup living two girls sherman oaks . "
"two hardened criminals get trouble us border patrol meeting mexican drug lord , revelations start unfold . "
"two couples future unfolds different decades different places , hidden connection bring together way one could predicted . "
"kimichika haijima strong junior high school volleyball team member . getting trouble team , moved mother 's hometown reunites childhood friend , yuni kuroba . "
narcoleptic transvestite yearns become transsexual dreams elaborate musical numbers 's star . 
"writer musician nick cave marks 20,000th day planet earth . "
"ship sent investigate wave mysterious sinkings encounters advanced submarine , nautilus , commanded captain nemo . "
"brash hoodlum tom connors enters sing sing cocksure disrespectful toward authority , tough compassionate warden changes . "
a.b.c . 's original hour-long news magazine . 
great frank zappa 's outrageous psychedelic precursor today 's music videos features `` mothers invention '' wreaking havoc typical american town . ringo starr narrates . 
"discovering mysterious artifact buried beneath lunar surface , mankind sets quest find origins help intelligent supercomputer h.a.l . 9000 . "
joint usa-soviet expedition sent jupiter learn exactly happened `` discovery '' h.a.l . 9000 computer . 
"year like , prepare biggest blockbuster movie never made ( yet ) 2020 : movie . part biopic , part disaster film , new release turns movie stars unlikely everyday british heroes . "
"2021 billboard music awards honors top artists , albums songs past year . "
"failed mission mars , a.i./arti used 2036 mission human supervisors . monolith unknown origin found . big effect earth . "
niander wallace demonstrates merits new type nexus lapd . 
"gentle sapper , replicant , unleashes true power sees loved ones trouble . "
"story teenage boy , mother , two women help raise among love freedom southern california 1979 . "
embattled nypd detective thrust citywide manhunt pair cop killers uncovering massive unexpected conspiracy . 
"freak accident brings together critically ill mathematician , grieving mother , born-again ex-con . "
dramatization incident 1972 arab terrorists broke olympic compound munich murdered eleven israeli athletes . 
pair underachieving cops sent back local high school blend bring synthetic drug ring . 
documentary focuses first 21 years quentin tarantino 's career includes interviews frequent collaborators . 
"making way high school ( twice ) , big changes store officers schmidt jenko go deep undercover local college . "
"set events pixar 's soul ( 2020 ) , 22 refuses go earth , enlisting gang five new souls attempt rebellion . "
"high school football star suddenly stricken irreversible total blindness , must decide whether live safe handicapped life bravely return life knew sport still loves . "
"1976 , tony wilson sets factory records brings manchester 's music world . "
"80 cameras follow bedfordshire police 24 hour period respond emergencies , investigate crimes , arrest suspects battle clock . "
assassin seeks redemption given second chance life . 
"24 : day 6 debrief web-based series five episodes , minutes long . set hours events sixth season , series follows jack bauer reluctantly ... see full summaryâ â » "
"military hero returns u.s. whole lot trouble following back . nowhere else turn , man asks ctu help save life also stopping one largest-scale terror attacks american soil . "
jack bauer comes hiding london stop huge terrorist attack british soil . 
follows tony attempt leave prison . 
true stories arizona rangers around 1900 . 
"serving bridesmaid 27 times , young woman wrestles idea standing sister 's side sibling marries man 's secretly love . "
"four weeks mysterious , incurable virus spreads throughout uk , handful survivors try find sanctuary . "
"short story set london time period film 28 days later ... ( 2002 ) , told form animated comic strip . "
plot wraps . third film `` 28 days later '' franchise . 
"six months rage virus inflicted population great britain , us army helps secure small area london survivors repopulate start . everything goes according plan . "
"movie spoofs boy bands like n * sync , new kids block , backstreet boys , etc . 's boy band version spinal tap ! "
"movie combining 2gether series still 2gether , creating `` complete edition . '' version presents sarawat 's point view scenes , story behind ... see full summaryâ â » "
"barely surviving prison , demented firefly clan go run , unleashing whole new wave murder , madness mayhem . "
three outlaws run risk freedom lives return newborn civilization . 
"two friends searching long lost companion . revisit college days recall memories friend inspired think differently , even rest world called `` idiots '' . "
three bachelors find forced take care baby left one guys ' girlfriends . 
"three ex-dads quickly discover empty life without little lady , go outrageous lengths efforts win daughter back critically acclaimed equally charming sequel . "
"year , three brothers visit grandfather summer . highly skilled ninjutsu , years trained boys techniques . "
"aj parker , ex-husband federal agent head ghost town mexico called paradise search hidden cache 5000 stolen double eagle $ 20 gold coins . "
"benjamin young poet turkey , works bosnia volunteer help extrication dead bodies mass graves . comes bosnia order escape past . ... see full summaryâ â » "
"barry pepper portrays legendary race car drive dale earnhardt , died 2001 last lap daytona 500 . "
small-time rancher agrees hold captured outlaw 's awaiting train go court yuma . battle wills ensues outlaw tries psych rancher . 
"alaskan town plunged darkness month , attacked bloodthirsty gang vampires . "
collection documentary films focused sports . 
"two fledgling criminals kidnap pizza delivery guy , strap bomb chest , inform mere hours rob bank else ... "
exiled priest tries escape demons living remote village spain . 
"liz lemon , head writer sketch comedy show `` tgs tracy jordan '' , must deal arrogant new boss crazy new star , trying run successful television show without losing mind . "
"greek general themistokles athens leads naval charge invading persian forces led mortal-turned-god xerxes artemisia , vengeful commander persian navy . "
gang ex-cons rob casino elvis convention week . 
young austrian girl kidnapped held captivity eight years . based factual case natascha kampusch . 
"germans kidnap american major try convince world war ii , get details allied invasion europe . "
"massimo member sicilian mafia family laura sales director . expect trip sicily trying save relationship , massimo kidnap give 365 days fall love . "
lackadaisical handyman aspiring novelist tries support younger girlfriend slowly succumbs madness . 
"8:07 saturday morning january , alert issued state hawaii . reads ballistic missile threat inbound hawaii . seek immediate shelter . drill . one family 's story . "
pair teenage royals bodyguard escape home planet try blend earth . 
"17-year-old kiriyama rei promising professional shogi player . family died accident young , adopted father 's friend koda , professional shogi ... see full summaryâ â » "
"group aliens sent earth , disguised human family , experience report life third planet sun . "
zack thomas tough guy hooks joe jarrett open casino . 
fantastic four learn n't super-powered beings universe square powerful silver surfer planet-eating galactus . 
"brutal break-up , young man vows stay celibate forty days lent , finds girl dreams unable anything . "
"apaches warpath army must defend . murphy 's mission get shipment rifles , 's stolen greedy white traders help mutinous soldiers . "
"philadelphia native tommy oliver follows efforts mike africa jr. exonerate parents , incarcerated members revolutionary group move . "
"leading lady broadway musical breaks ankle , replaced young unknown actress , becomes star show . "
"peggy sawyer , talented young performer stars eyes gets big break broadway . "
"44 cats preschool comedy series follows daily adventures four cats named lampo , milady , pilou , meatball . part music band called 'the buffycats ' . "
birth music label three characters fighting dreams inside complex inside music industry . 
"two sisters vacationing mexico trapped shark cage bottom ocean . less hour oxygen left great white sharks circling nearby , must fight survive . "
two sisters diving ruined underwater city quickly learn 've entered territory deadliest shark species claustrophobic labyrinth submerged caves . 
band samurai set avenge death dishonor master hands ruthless shogun . 
add plot 
"one television 's popular true-crime series , investigating shocking cases compelling real-life dramas journalistic integrity cutting-edge style . "
"hard-nosed cop reluctantly teams wise-cracking criminal temporarily paroled , order track killer . "
"world war ii u-boat crew stranded northern canada . avoid internment , must make way border get still-neutral u.s . "
two florida high schools battle supremacy gridiron community 's produced nfl stars anywhere else america . 
"4th & goal epic story six young men quest join elite club professional athletics : nfl . shot six years , first meet deqawn , albert , gibril , tim , ... see full summaryâ â » "
"women 's athletics ( 4x100m relay ) win gold medal 2016 olympic games , brazilian victory almost certain athletes one step closer would ... see full summaryâ â » "
four vets attending college gi bill cabaret singer try rob reno casino pull perfect crime . 
"players ongoing poker game mysteriously killed , one one . "
"drama set centered around war russia georgia , focused american journalist , cameraman , georgian native become caught crossfire . "
"1950s , man 's car trip l.a. texas turns cold-war espionage drama car breaks accepts lift stranger . "
henry roth man afraid commitment meets beautiful lucy . hit henry think 's finally found girl dreams discovering short-term memory loss forgets next day . 
"quibi series explores stories based urban legends different places united states , taking viewers deeper horrors lurk beneath surface . "
"inspired true story , comedy centered 27-year-old guy learns cancer diagnosis subsequent struggle beat disease . "
"1900 boxer rebellion , u.s. marine , maj. matt lewis , along british consul , sir arthur robertson , develop plan keep rebels bay international military relief force arrive . "
"patients ' rights lawyer colette hughes goes meet new client , eleanor riese , patient psychiatric unit san francisco hospital , idea besides taking ... see full summaryâ â » "
adrenaline seeking snowboarder gets lost massive winter storm back country high sierras pushed limits human endurance forced battle personal demons fights survival .... '' 
"based iranian embassy siege 1980 , action-thriller dramatizes six-day standoff armed iranian arabs sas soldiers ready counterattack . "
young woman enlists aid bounty hunter teach gunfighter hunt men killed family . 
forensic psychiatrist discovers one patient 's multiple personalities murder victims . find 's happening time finished . 
"six individuals around globe , best , chosen skill , unique desire delete pasts change future . "
classic long-running prime time tv investigative news magazine . 
roger maris mickey mantle race break babe ruth 's single-season home run record . 
director michael apted revisits group british-born adults 7 year wait . subjects interviewed changes occurred lives last seven years . 
raf squadron assigned knock german rocket fuel factory norway . factory supplies fuel nazi effort launch rockets england d-day . 
"follows multiethnic mix men women deployed army medics forward operating base afghanistan , endure dangerous world leads self-destructive appetites , outrageous behavior intense camaraderie . "
"part investigative documentary , part real-life gangster movie , '69 : saga danny hernandez ' unpacks life polarizing rap sensation internet troll tekashi69 . "
official music video `` bebe '' 6ix9ine featuring anuel aa . 
"set giant shopping mall , show follows after-school lives six sixteen year-old teenagers . "
fictional documentary-style expose rivalry two greatest tennis players all-time battled 2001 match lasted seven days . 
"morgan spurlock presents modern day interpretation seven deadly sins : lust , gluttony , greed , sloth , wrath , envy , pride . "
mysterious circus comes western town bearing wonders characters entertain inhabitants teach valuable lessons . 
former sheriff blames wife 's death wells fargo robbery vows track kill seven men responsible . 
documentary inspire overcome . took chris norton 7 years walk bride 7 yards aisle life-altering football tackle . 
"1971 , young disoriented british soldier accidentally abandoned unit following riot deadly streets belfast . "
"aspiring actor whose career dumps , exploits amazing bowling skills take pba storm becomes rich famous , lose best girl best friend ... "
"electronics expert creates huge bookie broadcast system crime boss , takes operations boss murdered . greed leads deadly destructive path . "
"raw intimate , documentary captures struggles patients frontline medical professionals battling covid-19 pandemic wuhan . "
"doc exploration 1984 mcdonald 's massacre , man walked san diego fast food restaurant shot forty men , women , children . "
"unprecedented look iconic shower scene alfred hitchcock 's psycho ( 1960 ) , `` man behind curtain '' , screen murder profoundly changed course world cinema . "
officer accused cowardice volunteers bring back general custers 's body little big horn . 
"eric camden , minister , wife annie deal drama seven children , ranging toddlers adults families . "
young married couple discover accidentally kill eight people decide bodies . 
"one murdered man , eight women , seeming eager others know truth . gim , gim , gim clues make mind . eventually enter truth . oh , thou cruel woman ! "
"young rapper , struggling every aspect life , wants make big friends foes make odyssey rap harder may seem . "
"movie chronicles life lane frost , 1987 prca bull riding world champion , marriage friendships tuff hedeman ( three-time world champion ) cody lambert . "
"hennessy clan -- mother cate , daughters bridget kerry , son rory -- look one another guidance support death paul , family patriarch . cate 's parents lend hand . "
recently widowed father quits job popular 800-word columnist top-selling sydney newspaper . 
"true story george stinney junior , 14 year old african american boy wrongly accused , convicted , executed crime commit . "
true story transatlantic business correspondence used books developed close friendship . 
private investigator hired discover `` snuff film '' authentic . 
18 prominent actors 2014 pair series intimate encounters . 
"young soviet army recruits stuck bloody war afghanistan , started politicians . "
"london , intense sexual encounters take place american college student , named lisa , english scientist , named matt , attending rock concerts . "
"9to5 - days porn focuses people behind controversial multi-billion dollar industry `` adult entertainment industry '' . depicts stories , one different , ... see full summaryâ â » "
"april 9 , 1940 germany invaded denmark . based real events - southern jutland military unit bicycles sent south help hold back germans reinforcement . "
"couples applied received k-1 visa `` available uniquely foreign fiancã©s u.s. citizens '' , ninety days arrange marriage ceremony . visa give time `` decide '' marry . "
"far would go love ? fans 90 day fiance seen lovestruck foreigners make big adjustment moving america , theyll get follow hopeful couples american moving abroad . "
"story takes place lawless , town thriving black market sales illicitly brewed liquor . avilio returns lawless time away , following murder family mafia dispute . "
"new york firefighter relocates austin , texas son , works save people 's lives trying solve personal problems . "
former boxer turned cab driver hide police badgering wife murdered jewel thief affair . 
"challenged compose 100 songs marry girl loves , tortured passionate singer-songwriter embarks poignant musical journey . "
babysitter embarks mission save child 's abducted monsters . 
based true story real-life friendship fred rogers journalist lloyd vogel . 
"john nash , brilliant asocial mathematician , accepts secret work cryptography , life takes turn nightmarish . "
"comedy western traveler bets money afford poker game , unusual events follow . "
vacation famous rock star boyfriend italy disrupted unexpected visit old friend daughter . 
"whitney cameron suspects sister-in-law poisoned brother niece , without proof prevent murder nephew ? "
"story father christmas , tale young boy named nikolas ( henry lawfull ) goes adventures . christmas movie based book title ... see full summaryâ â » "
charlie brown makes way national spelling bee finals . 
"life story poet , shel silverstein . "
"christmas day , santa brings two lonely people together . love overcome deception ? "
"operation market garden , september 1944 : allies attempt capture several strategically important bridges netherlands hope breaking german lines . "
"film life work cosmologist , stephen hawking , despite near total paralysis , one great minds time . "
father becomes worried local gangster befriends son bronx 1960s . 
"misfit ant , looking `` warriors '' save colony greedy grasshoppers , recruits group bugs turn inept circus troupe . "
"-in montreal ( canada ) , police inspector slowly discovers plot kidnap nuclear physicist , american mobsters , foreign spies , blonde seductress , involved . "
"crashing small plane wilderness , sheriff deputy prisoner take shelter isolated farm . "
"beginning wwii , britain becoming desperate , churchill orders new spy agency - soe - recruit train women spies . "
"concert style performance hollywood bowl cast coco singers dancers . vibrant celebration culture , love , family , music . "
"based award-winning book , chance world inspirational true story gifted boy must escape abusive foster parents fulfill incredible destiny . "
hopefuls try demanding director part new musical . 
"animated retelling charles dickens ' classic novel victorian-era miser taken journey self-redemption , courtesy several mysterious christmas apparitions . "
"youth choir director ( chenoweth ) needs write big song christmas eve show `` finds distracted '' boy golden voice ( kevin quinn ) joins choir , come news widowed father ( wolf ) . "
gift music transports people back another time place find truest feelings . 
"1940s , young boy named ralphie attempts convince parents , teacher santa red ryder bb gun really perfect christmas gift . "
live broadcast broadway hit `` christmas story : musical '' ralphie wishes nothing red ryder bb gun christmas . 
"routinely exploited wicked stepmother , downtrodden samantha montgomery excited prospect meeting internet beau school 's halloween dance . "
"despite vain stepmother mean stepsisters , aspiring singer works elf christmas tree lot finds holiday miracle . "
contemporary musical version classic cinderella story servant step daughter hope compete musical competition famous pop star . 
"modern , musical spin tale cinderella follows high school girl falls boy performing arts school . "
"finley tremaine , small town farm girl , longs spread wings soar aspiring performer . hollywood film crew arrives sleepy town , determined land role ... see full summaryâ â » "
story family embroiled `` white terror '' wrought taiwanese people kuomintang government arrival mainland china late 1940s . 
"gruesome suspense film , strangers traveling southern italy become stranded woods , must fight desperately get alive . "
"future , sadistic gang leader imprisoned volunteers conduct-aversion experiment , n't go planned . "
wallace 's whirlwind romance owner local wool shop puts head spin ; gromit framed sheep-rustling fiendish criminal plot . 
"detective superintendent steve fulcher intends catching killer missing woman , even may cost career reputation . "
singing mechanic 1912 finds arthurian britain . 
"# 1 food writer television host world , anthony bourdain reinvented food travel genre . groundbreaking first series , bourdain travels around world indulging taste local cuisine eccentric characters . "
black teenager bravely challenges powerful white supremacist 1960s louisiana help young jewish attorney . systemic racism meets match decisive courtroom ... see full summaryâ â » 
look back famous cases past . 
"victim domestic violence winds ongoing struggle get police take seriously , abuse escalates worst extreme . "
deranged man kidnaps nubile daughter police captain . 
"ambitious young executive sent retrieve company 's ceo idyllic mysterious `` wellness center '' remote location swiss alps , soon suspects spa 's treatments seem . "
"lady alyce marshmorton must marry soon , staff tottney castle laid bets 'll choose , young albert wagering `` mr. x '' . alyce goes london meet beau ... see full summaryâ â » "
look intense relationship carl jung sigmund freud gives birth psychoanalysis . 
"la ex-cop vince kane bail-bondsman bails suspect securities bonds robbery client disappears , prompting vince investigate . "
"hyperactive teenager judy foster ( jane powell ) challenges , challenged , overly-proper parents , pesky brother randolph ( jerry hunter ) , boyfriend ogden `` oogie '' pringle ( scotty beckett ) . "
veterinarian posing doctor race-horse owner friends struggle help keep sanitarium open help misfit race-horse . 
"bad blood two urban crime families explodes all-out turf war gritty , hard-hitting drama set rap starring music legend sticky fingaz . "
group students historically black university struggle make college . 
"diana bishop , historian witch , accesses ashmole 782 knows must solve mysteries . offered help enigmatic matthew clairmont , 's vampire witches never trust vampires . "
dog finds meaning existence lives humans meets . 
dog looks discover purpose life course several lifetimes owners . 
female dog travels four hundred miles search owner throughout colorado wilderness . 
"celebrated actor struggles distinguish life recent stage role , othello . "
"short mini spin-off true blood , episode addresses situation centered around one , two three leading characters . "
female radio reporter turns folk-singing drifter powerful media star . 
"timmy turns 23 godparents fighting keep , crocker still nefarious schemes . "
stubborn teenage girl finds confronted whimsical characters transported world fantasy fairy tales attending school marionette show . 
"disheartened since ex-husband 's affair , grace waters feels restored new romance . secrets erode short-lived joy , grace 's vulnerable side turns violent . "
lower middle class ashton family city liverpool deal life home front second world war . 
"crime novelist , whose research victorian serial killers turned paranoid wreck , must confront worst fears , film executive takes sudden interest movie script . "
american ambulance driver english nurse fall love italy world war . 
military lawyer lieutenant daniel kaffee defends marines accused murder . contend acting orders . 
"amid civil war 17th-century england , group deserters flee battle overgrown field . captured alchemist , men forced help search find hidden treasure believes buried field . "
"haunted tragic past , undefeated washed boxer sailor o'connor broken man . fluke opportunity arises step back ring , takes . must stay feet throughout bloody , brutal beating ring . "
"london , four different people team commit armed robbery , try doublecross loot . "
comic western cowboy seeks wanted evil man caused death beloved horse easy . 
profiles important influential figures history national football league . 
"wily roman slave schemes earn freedom romantically uniting master courtesan . matters get complicated ends dragging neighbors around , leading chaos . "
"1970s '80s , national lampoon 's success influence creates new media empire overseen part brilliant troubled douglas kenney . "
drama revolving around characters whose lives transformed one summer exclusive east coast country club . 
"singular exploration legacy , love , loss , enormity existence , recently deceased , white-sheeted ghost returns suburban home try reconnect bereft wife . "
"christmas weeks away , architecture firm taylor works enters contest teams design build life-sized gingerbread houses . contest , ... see full summaryâ â » "
"true story gwen araujo , young trans woman brutally murdered four men 2002 . "
"iranian ghost-town bad city , place reeks death loneliness , townspeople unaware stalked lonesome vampire . "
"documentary filmmaker rodney ascher tackles question `` living simulation ? '' testimony , philosophical evidence scientific explanation answer . "
"john mcclane travels russia help seemingly wayward son , jack , discover jack cia operative working undercover , causing father son team underworld forces . "
"british investment broker inherits uncle 's chateau vineyard provence , spent much childhood . discovers new laid-back lifestyle tries renovate estate sold . "
"max makes preposterous promise girl crush , chances fulfilling seem hopeless dragged onto cross-country trip embarrassing father , goofy . "
"wallace takes break trying decide holiday destination find cheese crackers . solution problems trip moon , dog gromit , everybody knows moon 's made cheese . "
"part 12 western feature films made 12 months 2020 : film tells story tate butler , man accidentally earns reputation gunfighter one ... see full summaryâ â » "
two aging gunfighters need money come agreement organize actual showdown sell tickets . townsfolk interested see `` show '' . 
"dead world war ii bomber pilot named pete sandidge , becomes guardian angel another pilot , ted randall . guides ted battle helping romance old girlfriend , despite excessive devotion sandidge 's memory . "
"two `` typical '' days life beatles , boys struggle keep sir paul mccartney 's mischievous grandfather check preparing live television performance . "
"malcolm kisha move dream home , soon learn demon also resides . kisha becomes possessed , malcolm - determined keep sex life track - turns priest , psychic , team ghost-busters help . "
"exorcised demons ex , malcolm starting fresh new girlfriend two children . moving dream home , however , malcolm plagued bizarre paranormal events . "
"american paranormal anthology previewing stories told victims . victims tell terrifing encounters paranormal . show contains narrations , frightening reanactments , & religious content . "
"entire year investigation , multiple law enforcement agencies , hundreds police reports , months undercover surveillance , thousands man hours , numerous polygraph tests , string ... see full summaryâ â » "
"austrian franz jã¤gerstã¤tter , conscientious objector , refuses fight nazis world war ii . "
"mild-mannered man becomes local hero act violence , sets repercussions shake family core . "
failed american sales rep looks recoup losses traveling saudi arabia selling company 's product wealthy monarch . 
"widow frances lacey sexually harassed boss tries provide brood six children . also , oldest son , shayne , constantly trouble . 's fired job , decides abandon los angeles . "
"may cute . may young . may seem innocent naive , n't fooled . 's cold-blooded killer , 're wrong side law , may next target .... see full summaryâ â » "
"lower-class london community small shops , open-air vendors flea-marketers , joe , small boy , lives mother , joanne , works rooms kandinsky tailor ... see full summaryâ â » "
